9.668552083333332803e+01,6.947162159486705946e+01,5.593843749999999915e+01,5.256044200941674660e+01,6.059385416666666657e+01,5.346035275225369787e+01,1.220000000000000000e+03,3.840000000000000000e+02,1.510000000000000000e+02,9.000000000000000000e+00,5.990000000000000000e+02,1.350000000000000000e+02,3.900000000000000000e+01,0.000000000000000000e+00,5.700000000000000000e+02,7.000000000000000000e+00,2.900000000000000000e+01,0.000000000000000000e+00,1.620000000000000000e+02,4.000000000000000000e+00,2.600000000000000000e+01,0.000000000000000000e+00,5.920000000000000000e+02,7.900000000000000000e+01,2.090000000000000000e+02,0.000000000000000000e+00,6.300000000000000000e+02,8.570000000000000000e+02,1.738000000000000000e+03,1.849000000000000000e+03,1.420000000000000000e+02,4.900000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000000e+01,4.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.749178270042194754e+02,2.318468456065189698e-02,1.514580715874760120e-01,8.386639327800198274e-01,2.794834261637652896e-03,1.653273878382206060e-06,1.690532263944494389e-09,6.344367584953301082e-10,5.431784321594949276e-19,5.629163990570519977e-13,-3.696803756693321022e-19,0.000000000000000000e+00
8.076593750000000682e+01,6.901194421194610129e+01,6.771062499999999318e+01,5.945250740809318302e+01,4.895468749999999858e+01,4.112589827927583741e+01,1.501000000000000000e+03,1.280000000000000000e+02,5.300000000000000000e+01,0.000000000000000000e+00,9.210000000000000000e+02,1.000000000000000000e+01,2.700000000000000000e+01,0.000000000000000000e+00,4.600000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.050000000000000000e+02,4.700000000000000000e+01,2.000000000000000000e+01,8.800000000000000000e+01,7.040000000000000000e+02,4.240000000000000000e+02,1.104000000000000000e+03,1.184000000000000000e+03,4.460000000000000000e+02,1.040000000000000000e+02,3.560000000000000000e+02,3.810000000000000000e+02,3.850000000000000000e+02,3.700000000000000000e+01,1.200000000000000000e+02,0.000000000000000000e+00,6.900000000000000000e+02,3.600000000000000000e+01,1.650000000000000000e+02,0.000000000000000000e+00,1.047418565400843818e+03,2.420512597244759562e-02,1.716041704640637322e-01,8.469569147996983682e-01,2.092049483482333067e-03,5.275480206387474925e-07,4.273090753349705224e-10,6.347796309343154014e-11,-1.014630264038901920e-20,-3.373393859015452001e-14,2.519970846786658208e-21,0.000000000000000000e+00
1.051611458333333360e+02,6.648084130926041269e+01,7.333812500000000512e+01,4.452535846553483623e+01,7.461333333333332973e+01,4.210773965542307451e+01,1.914000000000000000e+03,1.700000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.221000000000000000e+03,7.800000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,5.540000000000000000e+02,1.400000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,3.430000000000000000e+02,1.200000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,7.460000000000000000e+02,1.000000000000000000e+02,3.200000000000000000e+01,7.000000000000000000e+00,9.230000000000000000e+02,8.000000000000000000e+02,7.310000000000000000e+02,1.527000000000000000e+03,4.600000000000000000e+02,1.800000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,5.400000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.100077004219409673e+02,2.642568234011363412e-02,2.247627375904607261e-01,8.458335975860972189e-01,1.912894466769711694e-03,4.999827004320358332e-07,1.053680921319466854e-10,1.090970990884953515e-10,6.881559730259163355e-21,4.061836860605263788e-14,-9.458533942444447669e-21,0.000000000000000000e+00
9.959322916666666003e+01,5.487801487531974942e+01,9.139052083333332632e+01,4.956981706958445244e+01,8.234062500000000284e+01,5.341454054165439658e+01,3.680000000000000000e+02,6.830000000000000000e+02,4.000000000000000000e+00,0.000000000000000000e+00,2.330000000000000000e+02,8.500000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,5.030000000000000000e+02,7.300000000000000000e+01,2.600000000000000000e+01,0.000000000000000000e+00,2.324000000000000000e+03,4.320000000000000000e+02,6.660000000000000000e+02,0.000000000000000000e+00,1.066000000000000000e+03,9.070000000000000000e+02,8.200000000000000000e+01,0.000000000000000000e+00,4.760000000000000000e+02,7.840000000000000000e+02,4.740000000000000000e+02,2.930000000000000000e+02,7.200000000000000000e+01,1.600000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.926588607594935638e+02,1.682282767088862444e-02,1.092420633967549348e-01,8.001047929870473974e-01,1.794099688294698534e-03,5.128576338059528463e-07,2.217617994918698939e-11,4.736300243638643418e-11,1.249418798809729668e-21,-2.730550075419151453e-14,8.916897901230518622e-22,0.000000000000000000e+00
1.163052083333333400e+02,5.583594061659506735e+01,1.058639583333333292e+02,6.716612204823398713e+01,9.243666666666666742e+01,7.354670957214121074e+01,5.500000000000000000e+01,2.570000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,2.060000000000000000e+02,1.567000000000000000e+03,5.000000000000000000e+00,0.000000000000000000e+00,1.940000000000000000e+02,2.170000000000000000e+02,1.500000000000000000e+01,0.000000000000000000e+00,7.250000000000000000e+02,1.960000000000000000e+02,2.630000000000000000e+02,0.000000000000000000e+00,9.650000000000000000e+02,5.960000000000000000e+02,1.935000000000000000e+03,0.000000000000000000e+00,2.960000000000000000e+02,5.480000000000000000e+02,1.510000000000000000e+03,1.500000000000000000e+01,6.000000000000000000e+00,1.600000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.191456012658227792e+03,1.671333529142477597e-02,9.234807803611305710e-02,8.552284902465621119e-01,1.704191369578986637e-03,4.108967448435334847e-07,2.205508077499648510e-11,5.217690992763293207e-12,-4.626998364099746021e-23,3.116574952247545845e-16,3.149552847012763631e-23,0.000000000000000000e+00
7.812770833333333087e+01,5.534728936977489866e+01,6.012593749999999915e+01,5.812140557126459584e+01,4.200802083333333314e+01,5.123798881851465836e+01,1.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,4.300000000000000000e+01,9.600000000000000000e+01,5.900000000000000000e+01,3.000000000000000000e+00,1.286000000000000000e+03,1.361000000000000000e+03,2.983000000000000000e+03,1.300000000000000000e+02,4.620000000000000000e+02,5.700000000000000000e+01,2.914000000000000000e+03,0.000000000000000000e+00,5.800000000000000000e+01,1.200000000000000000e+01,7.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.800000000000000000e+01,0.000000000000000000e+00,1.846094936708860814e+03,1.697099706049610621e-02,6.879504767427702117e-02,7.140096560633367728e-01,2.567482882928085949e-03,1.166118411934202294e-06,4.217736155955411485e-10,2.431330145435382864e-11,8.578164048416208973e-22,-2.620772989992264863e-14,2.307831264911909720e-21,0.000000000000000000e+00
9.513468749999999829e+01,6.694494539129904354e+01,9.259947916666666856e+01,6.622822519310579992e+01,6.285593750000000313e+01,6.320186224969503996e+01,1.320000000000000000e+02,2.210000000000000000e+02,7.800000000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+01,2.100000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,3.300000000000000000e+01,4.100000000000000000e+01,1.180000000000000000e+02,0.000000000000000000e+00,5.320000000000000000e+02,3.890000000000000000e+02,1.035000000000000000e+03,1.430000000000000000e+02,1.232000000000000000e+03,1.669000000000000000e+03,1.875000000000000000e+03,8.960000000000000000e+02,1.330000000000000000e+02,9.800000000000000000e+01,3.520000000000000000e+02,0.000000000000000000e+00,7.500000000000000000e+01,7.200000000000000000e+01,6.500000000000000000e+01,0.000000000000000000e+00,1.300000000000000000e+02,1.300000000000000000e+02,1.080000000000000000e+02,0.000000000000000000e+00,2.509787341772152104e+03,1.503451375404647912e-02,5.665721978351641319e-02,7.070050135967014260e-01,1.780342528102927570e-03,8.764874016337742222e-07,2.600726803454104832e-11,2.838101419906777356e-12,3.382208139013325872e-24,-2.655622602379540027e-15,2.414740341998658372e-23,0.000000000000000000e+00
7.446031250000000057e+01,7.877768354618167734e+01,7.568750000000000000e+01,7.979768721846934909e+01,8.130854166666667027e+01,8.127311087955186508e+01,1.937000000000000000e+03,1.615000000000000000e+03,5.030000000000000000e+02,0.000000000000000000e+00,2.120000000000000000e+02,1.260000000000000000e+02,1.000000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+01,8.300000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,1.040000000000000000e+02,4.700000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,4.630000000000000000e+02,8.720000000000000000e+02,9.100000000000000000e+01,0.000000000000000000e+00,8.400000000000000000e+01,7.900000000000000000e+01,3.500000000000000000e+01,0.000000000000000000e+00,1.320000000000000000e+02,3.900000000000000000e+01,3.600000000000000000e+01,0.000000000000000000e+00,2.659000000000000000e+03,2.600000000000000000e+02,1.300000000000000000e+02,0.000000000000000000e+00,1.277260970464134971e+03,1.145097461967435615e-01,3.150755605409116811e-01,8.991021538569116123e-01,1.775990285738281854e-03,6.025471894121295181e-07,5.647021132598590453e-10,5.479559284143010763e-10,2.997644175824288854e-19,4.075029508289882697e-13,-5.522659455294320470e-20,0.000000000000000000e+00
8.784708333333333030e+01,4.401644285370020526e+01,6.060760416666666828e+01,4.170922515475422188e+01,5.012447916666666714e+01,3.535395759228471491e+01,9.700000000000000000e+01,0.000000000000000000e+00,3.300000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+02,4.000000000000000000e+00,2.900000000000000000e+01,0.000000000000000000e+00,3.771000000000000000e+03,6.320000000000000000e+02,2.111000000000000000e+03,1.150000000000000000e+02,2.950000000000000000e+02,9.600000000000000000e+01,1.609000000000000000e+03,4.790000000000000000e+02,5.300000000000000000e+01,0.000000000000000000e+00,2.700000000000000000e+01,0.000000000000000000e+00,4.400000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,9.593675105485231143e+02,1.782544371868242591e-02,8.758117606286733303e-02,6.895090586849291769e-01,2.801250085507012415e-03,9.995619681729995217e-07,1.453597231206860692e-10,2.369107014053169201e-10,-2.701136858352050285e-21,-1.856795943476007232e-13,-4.388113182788702483e-20,0.000000000000000000e+00
1.015167708333333394e+02,5.639221956150053217e+01,8.213312500000000682e+01,6.048282458186821486e+01,6.804437500000000227e+01,5.349198644837101568e+01,1.990000000000000000e+02,1.190000000000000000e+02,1.240000000000000000e+02,0.000000000000000000e+00,1.750000000000000000e+02,1.410000000000000000e+02,7.900000000000000000e+01,0.000000000000000000e+00,3.300000000000000000e+02,2.200000000000000000e+02,1.490000000000000000e+02,0.000000000000000000e+00,1.204000000000000000e+03,1.167000000000000000e+03,1.238000000000000000e+03,1.030000000000000000e+02,4.820000000000000000e+02,7.170000000000000000e+02,3.600000000000000000e+02,6.000000000000000000e+00,1.820000000000000000e+02,2.990000000000000000e+02,9.880000000000000000e+02,1.135000000000000000e+03,6.100000000000000000e+01,5.000000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00,4.200000000000000000e+01,1.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.450912869198312364e+03,1.379075695814701782e-02,6.202835910421845844e-02,5.923243489738109213e-01,2.305733276647302203e-03,6.588252591758391543e-07,6.625591656119523921e-11,5.729003323028981904e-11,-3.222077529986209178e-21,-4.579620002761603290e-14,1.441043176215456053e-21,0.000000000000000000e+00
6.629614583333332689e+01,4.449698381327360153e+01,5.692802083333333485e+01,4.618960387900686726e+01,5.222739583333333258e+01,5.392379131980288776e+01,4.330000000000000000e+02,7.700000000000000000e+02,1.130000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,3.400000000000000000e+01,8.000000000000000000e+00,5.600000000000000000e+01,0.000000000000000000e+00,3.105000000000000000e+03,1.560000000000000000e+02,2.327000000000000000e+03,0.000000000000000000e+00,7.700000000000000000e+02,5.100000000000000000e+01,7.190000000000000000e+02,0.000000000000000000e+00,2.150000000000000000e+02,2.500000000000000000e+01,1.220000000000000000e+02,0.000000000000000000e+00,3.570000000000000000e+02,1.490000000000000000e+02,1.780000000000000000e+02,0.000000000000000000e+00,1.191040928270042059e+03,1.581504733459616202e-02,6.727987452771129473e-02,7.218218193723225928e-01,2.811459773229395102e-03,9.004967933049015898e-07,3.102550652003469162e-11,1.651577722191283204e-10,-8.394484220144478744e-21,-6.859403505764154920e-14,8.324858356942270491e-21,0.000000000000000000e+00
1.246358333333333377e+02,5.635427822539789844e+01,9.407562500000000227e+01,4.309588038153269451e+01,7.869364583333333485e+01,4.734592336859178374e+01,4.670000000000000000e+02,1.480000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.670000000000000000e+02,2.900000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,5.350000000000000000e+02,1.900000000000000000e+01,2.130000000000000000e+02,0.000000000000000000e+00,5.280000000000000000e+02,2.200000000000000000e+01,3.680000000000000000e+02,0.000000000000000000e+00,2.620000000000000000e+02,1.669000000000000000e+03,8.940000000000000000e+02,1.632000000000000000e+03,1.000000000000000000e+02,4.520000000000000000e+02,2.710000000000000000e+02,8.520000000000000000e+02,3.000000000000000000e+01,4.220000000000000000e+02,3.000000000000000000e+00,7.000000000000000000e+00,3.900000000000000000e+01,6.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.226014767932489349e+02,2.761256034088671249e-02,1.814659611942213147e-01,7.473402015114104513e-01,1.778421804270991467e-03,4.901883942945255533e-07,5.035780891806121205e-12,2.578193996902335500e-11,7.832836017526371712e-23,-1.706323809139258987e-14,2.831346429941489267e-22,0.000000000000000000e+00
